name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;707;0;1030;3063;1745;3063;1745;0
header;51;3;51;25;1455;25;1455;3
A;925;263;925;291;949;291;949;263
A;915;315;915;315;917;315;917;315
A;843;317;843;319;845;319;845;317
A;830;318;830;319;830;319;830;318
A;951;318;951;318;952;318;952;318
A;1442;558;1442;558;1442;558;1442;558
A;902;673;902;687;909;687;909;673
B;1376;678;1376;706;1404;706;1404;678
A;963;693;963;701;970;701;970;693
A;1417;728;1417;729;1419;729;1419;728
A;1735;827;1735;828;1737;828;1737;827
D;995;855;995;882;1033;882;1033;855
B;926;935;926;963;948;963;948;935
A;1270;1004;1270;1004;1270;1004;1270;1004
A;1321;1381;1321;1393;1328;1393;1328;1381
A;1424;1416;1424;1420;1426;1420;1426;1416
A;1642;1418;1642;1420;1643;1420;1643;1418
A;961;1486;961;1486;961;1486;961;1486
A;976;1496;976;1496;976;1496;976;1496
A;1142;1503;1142;1507;1145;1507;1145;1503
A;1367;1601;1367;1604;1369;1604;1369;1601
C;921;1615;921;1646;943;1646;943;1615
A;1564;1752;1564;1763;1571;1763;1571;1752
A;1143;1843;1143;1855;1150;1855;1150;1843
A;1503;1876;1503;1876;1503;1876;1503;1876
A;1545;2029;1545;2030;1545;2030;1545;2029
A;1540;2374;1540;2375;1542;2375;1542;2374
A;1263;2758;1263;2758;1265;2758;1265;2758
A;1292;2758;1292;2758;1292;2758;1292;2758
A;1556;2826;1556;2829;1559;2829;1559;2826
A;1626;2856;1626;2857;1628;2857;1628;2856
