name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;419;0;652;3099;1017;3099;1017;0
header;148;183;148;219;1802;219;1802;183
A;429;98;429;102;431;102;431;98
A;972;245;972;273;995;273;995;245
A;995;385;995;385;995;385;995;385
B;524;678;524;696;539;696;539;678
B;734;817;734;836;749;836;749;817
A;950;862;950;874;957;874;957;862
B;975;918;975;947;998;947;998;918
A;999;1237;999;1237;1000;1237;1000;1237
A;999;1272;999;1273;1001;1273;1001;1272
A;1001;1483;1001;1483;1001;1483;1001;1483
A;958;1548;958;1552;962;1552;962;1548
C;977;1591;977;1620;997;1620;997;1591
B;655;1649;655;1665;664;1665;664;1649
A;811;2056;811;2074;819;2074;819;2056
A;1009;2233;1009;2233;1009;2233;1009;2233
D;982;2280;982;2306;1002;2306;1002;2280
A;899;2430;899;2441;906;2441;906;2430
A;764;2966;764;2966;765;2966;765;2966
