name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;819;0;1005;3111;1739;3111;1669;0
header;234;136;234;169;1847;169;1847;136
A;1027;198;1027;226;1048;226;1048;198
A;1004;323;1004;333;1011;333;1011;323
A;1534;416;1534;431;1543;431;1543;416
B;1024;879;1024;906;1044;906;1044;879
D;1348;1287;1348;1313;1382;1313;1382;1287
B;1060;1362;1060;1381;1075;1381;1075;1362
C;1020;1547;1020;1579;1043;1579;1043;1547
D;1018;2216;1018;2243;1041;2243;1041;2216
D;992;2321;992;2337;1001;2337;1001;2321
A;1584;2574;1584;2575;1584;2575;1584;2574
B;1398;2804;1398;2821;1408;2821;1408;2804
